Date,NASDAQ,SP500,DOW
07/05/22,11322.24,3831.39,30967.82
07/01/22,11127.85,3825.33,31097.26
06/30/22,11028.74,3785.38,30775.43
06/29/22,11177.89,3818.83,31029.31
06/28/22,11181.54,3821.55,30946.99
06/27/22,11524.55,3900.11,31438.26
06/24/22,11607.62,3911.74,31500.68
06/23/22,11232.19,3795.73,30677.36
06/22/22,11053.08,3759.89,30483.13
06/21/22,11069.3,3764.79,30530.25
06/17/22,10798.35,3674.84,29888.78
06/16/22,10646.1,3666.77,29927.07
06/15/22,11099.15,3789.99,30668.53
06/14/22,10828.35,3735.48,30364.83
06/13/22,10809.23,3749.63,30516.74
06/10/22,11340.02,3900.86,31392.79
06/09/22,11754.23,4017.82,32272.79
06/08/22,12086.27,4115.77,32910.9
06/07/22,12175.23,4160.68,33180.14
06/06/22,12061.37,4121.43,32915.78
06/03/22,12012.73,4108.54,32899.7
06/02/22,12316.9,4176.82,33248.28
06/01/22,11994.46,4101.23,32813.23
05/31/22,12081.39,4132.15,32990.12
05/27/22,12131.13,4158.24,33212.96
05/26/22,11740.65,4057.84,32637.19
05/25/22,11434.74,3978.73,32120.28
05/24/22,11264.45,3941.48,31928.62
05/23/22,11535.27,3973.75,31880.24
05/20/22,11354.62,3901.36,31261.9
05/19/22,11388.5,3900.79,31253.13
05/18/22,11418.15,3923.68,31490.07
05/17/22,11984.52,4088.85,32654.59
05/16/22,11662.79,4008.01,32223.42
05/13/22,11805,4023.89,32196.66
05/12/22,11370.96,3930.08,31730.3
05/11/22,11364.24,3935.18,31834.11
05/10/22,11737.67,4001.05,32160.74
05/09/22,11623.25,3991.24,32245.7
05/06/22,12144.66,4123.34,32899.37
05/05/22,12317.69,4146.87,32997.97
05/04/22,12964.86,4300.17,34061.06
05/03/22,12563.76,4175.48,33128.79
05/02/22,12536.02,4155.38,33061.5
04/29/22,12334.64,4131.93,32977.21
04/28/22,12871.53,4287.5,33916.39
04/27/22,12488.93,4183.96,33301.93
04/26/22,12490.74,4175.2,33240.18
04/25/22,13004.85,4296.12,34049.46
04/22/22,12839.29,4271.78,33811.4
04/21/22,13174.65,4393.66,34792.76
04/20/22,13453.07,4459.45,35160.79
04/19/22,13619.66,4462.21,34911.2
04/18/22,13332.36,4391.69,34411.69
04/14/22,13351.08,4392.59,34451.23
04/13/22,13643.59,4446.59,34564.59
04/12/22,13371.57,4397.45,34220.36
04/11/22,13411.96,4412.53,34308.08
04/08/22,13711,4488.28,34721.12
04/07/22,13897.3,4500.21,34583.57
04/06/22,13888.82,4481.15,34496.51
04/05/22,14204.17,4525.12,34641.18
04/04/22,14532.55,4582.64,34921.88
04/01/22,14261.5,4545.86,34818.27
03/31/22,14220.52,4530.41,34678.35
03/30/22,14442.27,4602.45,35228.81
03/29/22,14619.64,4631.6,35294.19
03/28/22,14354.9,4575.52,34955.89
03/25/22,14169.3,4543.06,34861.24
03/24/22,14191.84,4520.16,34707.94
03/23/22,13922.6,4456.24,34358.5
03/22/22,14108.82,4511.61,34807.46
03/21/22,13838.46,4461.18,34552.99
03/18/22,13893.84,4463.12,34754.93
03/17/22,13614.78,4411.67,34480.76
03/16/22,13436.55,4357.86,34063.1
03/15/22,12948.62,4262.45,33544.34
03/14/22,12581.22,4173.11,32945.24
03/11/22,12843.81,4204.31,32944.19
03/10/22,13129.96,4259.52,33174.07
03/09/22,13255.55,4277.88,33286.25
03/08/22,12795.55,4170.7,32632.64
03/07/22,12830.96,4201.09,32817.38
03/04/22,13313.44,4328.87,33614.8
03/03/22,13537.94,4363.49,33794.66
03/02/22,13752.02,4386.54,33891.35
03/01/22,13532.46,4306.26,33294.95
02/28/22,13751.4,4373.94,33892.6
02/25/22,13694.62,4384.65,34058.75
02/24/22,13473.59,4288.7,33223.83
02/23/22,13037.49,4225.5,33131.76
02/22/22,13381.52,4304.76,33596.61
02/18/22,13548.07,4348.87,34079.18
02/17/22,13716.72,4380.26,34312.03
02/16/22,14124.09,4475.01,34934.27
02/15/22,14139.76,4471.07,34988.84
02/14/22,13790.92,4401.67,34566.17
02/11/22,13791.15,4418.64,34738.06
02/10/22,14185.64,4504.08,35241.59
02/09/22,14490.37,4587.18,35768.06
02/08/22,14194.45,4521.54,35462.78
02/07/22,14015.67,4483.87,35091.13
02/04/22,14098.01,4500.53,35089.74
02/03/22,13878.82,4477.44,35111.16
02/02/22,14417.55,4589.38,35629.33
02/01/22,14346,4546.54,35405.24
01/31/22,14239.88,4515.55,35131.86
01/28/22,13770.57,4431.85,34725.47
01/27/22,13352.78,4326.51,34160.78
01/26/22,13542.12,4349.93,34168.09
01/25/22,13539.29,4356.45,34297.73
01/24/22,13855.13,4410.13,34364.5
01/21/22,13768.92,4397.94,34265.37
01/20/22,14154.02,4482.73,34715.39
01/19/22,14340.26,4532.76,35028.65
01/18/22,14506.9,4577.11,35368.47
01/14/22,14893.75,4662.85,35911.81
01/13/22,14806.81,4659.03,36113.62
01/12/22,15188.39,4726.35,36290.32
01/11/22,15153.45,4713.07,36252.02
01/10/22,14942.83,4670.29,36068.87
01/07/22,14935.9,4677.03,36231.66
01/06/22,15080.86,4696.05,36236.47
01/05/22,15100.17,4700.58,36407.11
01/04/22,15622.72,4793.54,36799.65
01/03/22,15832.8,4796.56,36585.06
12/31/21,15644.97,4766.18,36338.3
12/30/21,15741.56,4778.73,36398.08
12/29/21,15766.22,4793.06,36488.63
12/28/21,15781.72,4786.35,36398.21
12/27/21,15871.26,4791.19,36302.38
12/23/21,15653.37,4725.79,35950.56
12/22/21,15521.89,4696.56,35753.89
12/21/21,15341.09,4649.23,35492.7
12/20/21,14980.94,4568.02,34932.16
12/17/21,15169.68,4620.64,35365.44
12/16/21,15180.43,4668.67,35897.64
12/15/21,15565.58,4709.85,35927.43
12/14/21,15237.64,4634.09,35544.18
12/13/21,15413.28,4668.97,35650.95
12/10/21,15630.6,4712.02,35970.99
12/09/21,15517.37,4667.45,35754.69
12/08/21,15786.99,4701.21,35754.75
12/07/21,15686.92,4686.75,35719.43
12/06/21,15225.15,4591.67,35227.03
12/03/21,15085.47,4538.43,34580.08
12/02/21,15381.32,4577.1,34639.79
12/01/21,15254.05,4513.04,34022.04
11/30/21,15537.69,4567,34483.72
11/29/21,15782.83,4655.27,35135.94
11/26/21,15491.66,4594.62,34899.34
11/24/21,15845.23,4701.46,35804.38
11/23/21,15775.14,4690.7,35813.8
11/22/21,15854.76,4682.94,35619.25
11/19/21,16057.44,4697.96,35601.98
11/18/21,15993.71,4704.54,35870.95
11/17/21,15921.57,4688.67,35931.05
11/16/21,15973.86,4700.9,36142.22
11/15/21,15853.85,4682.8,36087.45
11/12/21,15860.96,4682.85,36100.31
11/11/21,15704.28,4649.27,35921.23
11/10/21,15622.71,4646.71,36079.94
11/09/21,15886.54,4685.25,36319.98
11/08/21,15982.36,4701.7,36432.22
11/05/21,15971.59,4697.53,36327.95
11/04/21,15940.31,4680.06,36124.23
11/03/21,15811.58,4660.57,36157.58
11/02/21,15649.6,4630.65,36052.63
11/01/21,15595.92,4613.67,35913.84
10/29/21,15498.39,4605.38,35819.56
10/28/21,15448.12,4596.42,35730.48
10/27/21,15235.84,4551.68,35490.69
10/26/21,15235.71,4574.79,35756.88
10/25/21,15226.71,4566.48,35741.15
10/22/21,15090.2,4544.9,35677.02
10/21/21,15215.7,4549.78,35603.08
10/20/21,15121.68,4536.19,35609.34
10/19/21,15129.09,4519.63,35457.31
10/18/21,15021.81,4486.46,35258.61
10/15/21,14897.34,4471.37,35294.76
10/14/21,14823.43,4438.26,34912.56
10/13/21,14571.64,4363.8,34377.81
10/12/21,14465.92,4350.65,34378.34
10/11/21,14486.2,4361.19,34496.06
10/08/21,14579.54,4391.34,34746.25
10/07/21,14654.02,4399.76,34754.94
10/06/21,14501.91,4363.55,34416.99
10/05/21,14433.83,4345.72,34314.67
10/04/21,14255.48,4300.46,34002.92
10/01/21,14566.7,4357.04,34326.46
09/30/21,14448.58,4307.54,33843.92
09/29/21,14512.44,4359.46,34390.72
09/28/21,14546.68,4352.63,34299.99
09/27/21,14969.97,4443.11,34869.37
09/24/21,15047.7,4455.48,34798
09/23/21,15052.24,4448.98,34764.82
09/22/21,14896.85,4395.64,34258.32
09/21/21,14746.4,4354.19,33919.84
09/20/21,14713.9,4357.73,33970.47
09/17/21,15043.97,4432.99,34584.88
09/16/21,15181.92,4473.75,34751.32
09/15/21,15161.53,4480.7,34814.39
09/14/21,15037.76,4443.05,34577.57
09/13/21,15105.58,4468.73,34869.63
09/10/21,15115.49,4458.58,34607.72
09/09/21,15248.25,4493.28,34879.38
09/08/21,15286.64,4514.07,35031.07
09/07/21,15374.33,4520.03,35100
09/03/21,15363.52,4535.43,35369.09
09/02/21,15331.18,4536.95,35443.82
09/01/21,15309.38,4524.09,35312.53
08/31/21,15259.24,4522.68,35360.73
08/30/21,15265.89,4528.79,35399.84
08/27/21,15129.5,4509.37,35455.8
08/26/21,14945.81,4470,35213.12
08/25/21,15041.86,4496.19,35405.5
08/24/21,15019.8,4486.23,35366.26
08/23/21,14942.65,4479.53,35335.71
08/20/21,14714.66,4441.67,35120.08
08/19/21,14541.79,4405.8,34894.12
08/18/21,14525.91,4400.27,34960.69
08/17/21,14656.18,4448.08,35343.28
08/16/21,14793.76,4479.71,35625.4
08/13/21,14822.9,4468,35515.38
08/12/21,14816.26,4460.83,35499.85
08/11/21,14765.14,4447.7,35484.97
08/10/21,14788.09,4436.75,35264.67
08/09/21,14860.18,4432.35,35101.85
08/06/21,14835.76,4436.52,35208.51
08/05/21,14895.12,4429.1,35064.25
08/04/21,14780.53,4402.66,34792.67
08/03/21,14761.29,4423.15,35116.4
08/02/21,14681.07,4387.16,34838.16
07/30/21,14672.68,4395.26,34935.47
07/29/21,14778.26,4419.15,35084.53
07/28/21,14762.58,4400.64,34930.93
07/27/21,14660.58,4401.46,35058.52
07/26/21,14840.71,4422.3,35144.31
07/23/21,14836.99,4411.79,35061.55
07/22/21,14684.6,4367.48,34823.35
07/21/21,14631.95,4358.69,34798
07/20/21,14498.88,4323.06,34511.99
07/19/21,14274.98,4258.49,33962.04
07/16/21,14427.24,4327.16,34687.85
07/15/21,14543.13,4360.03,34987.02
07/14/21,14644.95,4374.3,34933.23
07/13/21,14677.65,4369.21,34888.79
07/12/21,14733.24,4384.63,34996.18
07/09/21,14701.92,4369.55,34870.16
07/08/21,14559.78,4320.82,34421.93
07/07/21,14665.06,4358.13,34681.79
07/06/21,14663.64,4343.54,34577.37
07/02/21,14639.33,4352.34,34786.35
07/01/21,14522.38,4319.94,34633.53
06/30/21,14503.95,4297.5,34502.51
06/29/21,14528.33,4291.8,34292.29
06/28/21,14500.51,4290.61,34283.27
06/25/21,14360.39,4280.7,34433.84
06/24/21,14369.71,4266.49,34196.82
06/23/21,14271.73,4241.84,33874.24
06/22/21,14253.27,4246.44,33945.58
06/21/21,14141.48,4224.79,33876.97
06/18/21,14030.38,4166.45,33290.08
06/17/21,14161.35,4221.86,33823.45
06/16/21,14039.68,4223.7,34033.67
06/15/21,14072.86,4246.59,34299.33
06/14/21,14174.14,4255.15,34393.75
06/11/21,14069.42,4247.44,34479.6
06/10/21,14020.33,4239.18,34466.24
06/09/21,13911.75,4219.55,34447.14
06/08/21,13924.91,4227.26,34599.82
06/07/21,13881.72,4226.52,34630.24
06/04/21,13814.49,4229.89,34756.39
06/03/21,13614.51,4192.85,34577.04
06/02/21,13756.33,4208.12,34600.38
06/01/21,13736.48,4202.04,34575.31
05/28/21,13748.74,4204.11,34529.45
05/27/21,13736.28,4200.88,34464.64
05/26/21,13738,4195.99,34323.05
05/25/21,13657.17,4188.13,34312.46
05/24/21,13661.17,4197.05,34393.98
05/21/21,13470.99,4155.86,34207.84
05/20/21,13535.74,4159.12,34084.15
05/19/21,13299.74,4115.68,33896.04
05/18/21,13303.64,4127.83,34060.66
05/17/21,13379.05,4163.29,34327.79
05/14/21,13429.98,4173.85,34382.13
05/13/21,13124.99,4112.5,34021.45
05/12/21,13031.68,4063.04,33587.66
05/11/21,13389.43,4152.1,34269.16
05/10/21,13401.86,4188.43,34742.82
05/07/21,13752.24,4232.6,34777.76
05/06/21,13632.84,4201.62,34548.53
05/05/21,13582.42,4167.59,34230.34
05/04/21,13633.5,4164.66,34133.03
05/03/21,13895.12,4192.66,34113.23
04/30/21,13962.68,4181.17,33874.85
04/29/21,14082.55,4211.47,34060.36
04/28/21,14051.03,4183.18,33820.38
04/27/21,14090.22,4186.72,33984.93
04/26/21,14138.78,4187.62,33981.57
04/23/21,14016.81,4180.17,34043.49
04/22/21,13818.41,4134.98,33815.9
04/21/21,13950.22,4173.42,34137.31
04/20/21,13786.27,4134.94,33821.3
04/19/21,13914.77,4163.26,34077.63
04/16/21,14052.34,4185.47,34200.67
04/15/21,14038.76,4170.42,34035.99
04/14/21,13857.84,4124.66,33730.89
04/13/21,13996.1,4141.59,33677.27
04/12/21,13850,4127.99,33745.4
04/09/21,13900.19,4128.8,33800.6
04/08/21,13829.31,4097.17,33503.57
04/07/21,13688.84,4079.95,33446.26
04/06/21,13698.38,4073.94,33430.24
04/05/21,13705.59,4077.91,33527.19
04/01/21,13480.11,4019.87,33153.21
03/31/21,13246.87,3972.89,32981.55
03/30/21,13045.39,3958.55,33066.96
03/29/21,13059.65,3971.09,33171.37
03/26/21,13138.72,3974.54,33072.88
03/25/21,12977.68,3909.52,32619.48
03/24/21,12961.89,3889.14,32420.06
03/23/21,13227.7,3910.52,32423.15
03/22/21,13377.54,3940.59,32731.2
03/19/21,13215.24,3913.1,32627.97
03/18/21,13116.17,3915.46,32862.3
03/17/21,13525.2,3974.12,33015.37
03/16/21,13471.57,3962.71,32825.95
03/15/21,13459.71,3968.94,32953.46
03/12/21,13319.86,3943.34,32778.64
03/11/21,13398.67,3939.34,32485.59
03/10/21,13068.83,3898.81,32297.02
03/09/21,13073.82,3875.44,31832.74
03/08/21,12609.16,3821.35,31802.44
03/05/21,12920.15,3841.94,31496.3
03/04/21,12723.47,3768.47,30924.14
03/03/21,12997.75,3819.72,31270.09
03/02/21,13358.79,3870.29,31391.52
03/01/21,13588.83,3901.82,31535.51
02/26/21,13192.35,3811.15,30932.37
02/25/21,13119.43,3829.34,31402.01
02/24/21,13597.97,3925.43,31961.86
02/23/21,13465.2,3881.37,31537.35
02/22/21,13533.05,3876.5,31521.69
02/19/21,13874.46,3906.71,31494.32
02/18/21,13865.36,3913.97,31493.34
02/17/21,13965.49,3931.33,31613.02
02/16/21,14047.5,3932.59,31522.75
02/12/21,14095.47,3934.83,31458.4
02/11/21,14025.77,3916.38,31430.7
02/10/21,13972.53,3909.88,31437.8
02/09/21,14007.7,3911.23,31375.83
02/08/21,13987.64,3915.59,31385.76
02/05/21,13856.3,3886.83,31148.24
02/04/21,13777.74,3871.74,31055.86
02/03/21,13610.54,3830.17,30723.6
02/02/21,13612.78,3826.31,30687.48
02/01/21,13403.39,3773.86,30211.91
01/29/21,13070.69,3714.24,29982.62
01/28/21,13337.16,3787.38,30603.36
01/27/21,13270.6,3750.77,30303.17
01/26/21,13626.06,3849.62,30937.04
01/25/21,13635.99,3855.36,30960
01/22/21,13543.06,3841.47,30996.98
01/21/21,13530.91,3853.07,31176.01
01/20/21,13457.25,3851.85,31188.38
01/19/21,13197.18,3798.91,30930.52
01/15/21,12998.5,3768.25,30814.26
01/14/21,13112.64,3795.54,30991.52
01/13/21,13128.95,3809.84,31060.47
01/12/21,13072.43,3801.19,31068.69
01/11/21,13036.43,3799.61,31008.69
01/08/21,13201.98,3824.68,31097.97
01/07/21,13067.48,3803.79,31041.13
01/06/21,12740.79,3748.14,30829.4
01/05/21,12818.96,3726.86,30391.6
01/04/21,12698.45,3700.65,30223.89
12/31/20,12888.28,3756.07,30606.48
12/30/20,12870,3732.04,30409.56
12/29/20,12850.22,3727.04,30335.67
12/28/20,12899.42,3735.36,30403.97
12/24/20,12804.73,3703.06,30199.87
12/23/20,12771.11,3690.01,30129.83
12/22/20,12807.92,3687.26,30015.51
12/21/20,12742.52,3694.92,30216.45
12/18/20,12755.64,3709.41,30179.05
12/17/20,12764.75,3722.48,30303.37
12/16/20,12658.19,3701.17,30154.54
12/15/20,12595.06,3694.62,30199.31
12/14/20,12440.04,3647.49,29861.55
12/11/20,12377.87,3663.46,30046.37
12/10/20,12405.81,3668.1,29999.26
12/09/20,12338.95,3672.82,30068.81
12/08/20,12582.77,3702.25,30173.88
12/07/20,12519.95,3691.96,30069.79
12/04/20,12464.23,3699.12,30218.26
12/03/20,12377.18,3666.72,29969.52
12/02/20,12349.37,3669.01,29883.79
12/01/20,12355.11,3662.45,29823.92
11/30/20,12198.74,3621.63,29638.64
11/27/20,12205.85,3638.35,29910.37
11/25/20,12094.4,3629.65,29872.47
11/24/20,12036.79,3635.41,30046.24
11/23/20,11880.63,3577.59,29591.27
11/20/20,11854.97,3557.54,29263.48
11/19/20,11904.71,3581.87,29483.23
11/18/20,11801.6,3567.79,29438.42
11/17/20,11899.34,3609.53,29783.35
11/16/20,11924.13,3626.91,29950.44
11/13/20,11829.29,3585.15,29479.81
11/12/20,11709.59,3537.01,29080.17
11/11/20,11786.43,3572.66,29397.63
11/10/20,11553.86,3545.53,29420.92
11/09/20,11713.78,3550.5,29157.97
11/06/20,11895.23,3509.44,28323.4
11/05/20,11890.93,3510.45,28390.18
11/04/20,11590.78,3443.44,27847.66
11/03/20,11160.57,3369.16,27480.03
11/02/20,10957.61,3310.24,26925.05
10/30/20,10911.59,3269.96,26501.6
10/29/20,11185.59,3310.11,26659.11
10/28/20,11004.87,3271.03,26519.95
10/27/20,11431.35,3390.68,27463.19
10/26/20,11358.94,3400.97,27685.38
10/23/20,11548.28,3465.39,28335.57
10/22/20,11506.01,3453.49,28363.66
10/21/20,11484.69,3435.56,28210.82
10/20/20,11516.49,3443.12,28308.79
10/19/20,11478.88,3426.92,28195.42
10/16/20,11671.56,3483.81,28606.31
10/15/20,11713.87,3483.34,28494.2
10/14/20,11768.73,3488.67,28514
10/13/20,11863.9,3511.93,28679.81
10/12/20,11876.26,3534.22,28837.52
10/09/20,11579.94,3477.13,28586.9
10/08/20,11420.98,3446.83,28425.51
10/07/20,11364.6,3419.45,28303.46
10/06/20,11154.6,3360.95,27772.76
10/05/20,11332.49,3408.63,28148.64
10/02/20,11075.02,3348.44,27682.81
10/01/20,11326.51,3380.8,27816.9
09/30/20,11167.51,3363,27781.7
09/29/20,11085.25,3335.47,27452.66
09/28/20,11117.53,3351.6,27584.06
09/25/20,10913.56,3298.46,27173.96
09/24/20,10672.27,3246.59,26815.44
09/23/20,10632.99,3236.92,26763.13
09/22/20,10963.64,3315.57,27288.18
09/21/20,10778.8,3281.06,27147.7
09/18/20,10793.28,3319.47,27657.42
09/17/20,10910.28,3357.01,27901.98
09/16/20,11050.47,3385.49,28032.38
09/15/20,11190.32,3401.2,27995.6
09/14/20,11056.65,3383.54,27993.33
09/11/20,10853.55,3340.97,27665.64
09/10/20,10919.59,3339.19,27534.58
09/09/20,11141.56,3398.96,27940.47
09/08/20,10847.69,3331.84,27500.89
09/04/20,11313.13,3426.96,28133.31
09/03/20,11458.1,3455.06,28292.73
09/02/20,12056.44,3580.84,29100.5
09/01/20,11939.67,3526.65,28645.66
08/31/20,11775.46,3500.31,28430.05
08/28/20,11695.63,3508.01,28653.87
08/27/20,11625.34,3484.55,28492.27
08/26/20,11665.06,3478.73,28331.92
08/25/20,11466.47,3443.62,28248.44
08/24/20,11379.72,3431.28,28308.46
08/21/20,11311.8,3397.16,27930.33
08/20/20,11264.95,3385.51,27739.73
08/19/20,11146.46,3374.85,27692.88
08/18/20,11210.84,3389.78,27778.07
08/17/20,11129.73,3381.99,27844.91
08/14/20,11019.3,3372.85,27931.02
08/13/20,11042.5,3373.43,27896.72
08/12/20,11012.24,3380.35,27976.84
08/11/20,10782.82,3333.69,27686.91
08/10/20,10968.36,3360.47,27791.44
08/07/20,11010.98,3351.28,27433.48
08/06/20,11108.07,3349.16,27386.98
08/05/20,10998.4,3327.77,27201.52
08/04/20,10941.17,3306.51,26828.47
08/03/20,10902.8,3294.61,26664.4
07/31/20,10745.27,3271.12,26428.32
07/30/20,10587.81,3246.22,26313.65
07/29/20,10542.94,3258.44,26539.57
07/28/20,10402.09,3218.44,26379.28
07/27/20,10536.27,3239.41,26584.77
07/24/20,10363.18,3215.63,26469.89
07/23/20,10461.42,3235.66,26652.33
07/22/20,10706.13,3276.02,27005.84
07/21/20,10680.36,3257.3,26840.4
07/20/20,10767.09,3251.84,26680.87
07/17/20,10503.19,3224.73,26671.95
07/16/20,10473.83,3215.57,26734.71
07/15/20,10550.49,3226.56,26870.1
07/14/20,10488.58,3197.52,26642.59
07/13/20,10390.84,3155.22,26085.8
07/10/20,10617.44,3185.04,26075.3
07/09/20,10547.75,3152.05,25706.09
07/08/20,10492.5,3169.94,26067.28
07/07/20,10343.89,3145.32,25890.18
07/06/20,10433.65,3179.72,26287.03
07/02/20,10207.63,3130.01,25827.36
07/01/20,10154.63,3115.86,25734.97
06/30/20,10058.77,3100.29,25812.88
06/29/20,9874.15,3053.24,25595.8
06/26/20,9757.22,3009.05,25015.55
06/25/20,10017,3083.76,25745.6
06/24/20,9909.17,3050.33,25445.94
06/23/20,10131.37,3131.29,26156.1
06/22/20,10056.47,3117.86,26024.96
06/19/20,9946.12,3097.74,25871.46
06/18/20,9943.05,3115.34,26080.1
06/17/20,9910.53,3113.49,26119.61
06/16/20,9895.87,3124.74,26289.98
06/15/20,9726.02,3066.59,25763.16
06/12/20,9588.81,3041.31,25605.54
06/11/20,9492.73,3002.1,25128.17
06/10/20,10020.35,3190.14,26989.99
06/09/20,9953.75,3207.18,27272.3
06/08/20,9924.74,3232.39,27572.44
06/05/20,9814.08,3193.93,27110.98
06/04/20,9615.81,3112.35,26281.82
06/03/20,9682.91,3122.87,26269.89
06/02/20,9608.37,3080.82,25742.65
06/01/20,9552.05,3055.73,25475.02
05/29/20,9489.87,3044.31,25383.11
05/28/20,9368.99,3029.73,25400.64
05/27/20,9412.36,3036.13,25548.27
05/26/20,9340.22,2991.77,24995.11
05/22/20,9324.59,2955.45,24465.16
05/21/20,9284.88,2948.51,24474.12
05/20/20,9375.78,2971.61,24575.9
05/19/20,9185.1,2922.94,24206.86
05/18/20,9234.83,2953.91,24597.37
05/15/20,9014.56,2863.7,23685.42
05/14/20,8943.72,2852.5,23625.34
05/13/20,8863.17,2820,23247.97
05/12/20,9002.55,2870.12,23764.78
05/11/20,9192.34,2930.32,24221.99
05/08/20,9121.32,2929.8,24331.32
05/07/20,8979.66,2881.19,23875.89
05/06/20,8854.39,2848.42,23664.64
05/05/20,8809.12,2868.44,23883.09
05/04/20,8710.71,2842.74,23749.76
05/01/20,8604.95,2830.71,23723.69
04/30/20,8889.55,2912.43,24345.72
04/29/20,8914.71,2939.51,24633.86
04/28/20,8607.73,2863.39,24101.55
04/27/20,8730.16,2878.48,24133.78
04/24/20,8634.52,2836.74,23775.27
04/23/20,8494.75,2797.8,23515.26
04/22/20,8495.38,2799.31,23475.82
04/21/20,8263.23,2736.56,23018.88
04/20/20,8560.73,2823.16,23650.44
04/17/20,8650.14,2874.56,24242.49
04/16/20,8532.36,2799.55,23537.68
04/15/20,8393.18,2783.36,23504.35
04/14/20,8515.74,2846.06,23949.76
04/13/20,8192.42,2761.63,23390.77
04/09/20,8153.58,2789.82,23719.37
04/08/20,8090.9,2749.98,23433.57
04/07/20,7887.26,2659.41,22653.86
04/06/20,7913.24,2663.68,22679.99
04/03/20,7373.08,2488.65,21052.53
04/02/20,7487.31,2526.9,21413.44
04/01/20,7360.58,2470.5,20943.51
03/31/20,7700.1,2584.59,21917.16
03/30/20,7774.15,2626.65,22327.48
03/27/20,7502.38,2541.47,21636.78
03/26/20,7797.54,2630.07,22552.17
03/25/20,7384.3,2475.56,21200.55
03/24/20,7417.86,2447.33,20704.91
03/23/20,6860.67,2237.4,18591.93
03/20/20,6879.52,2304.92,19173.98
03/19/20,7150.58,2409.39,20087.19
03/18/20,6989.84,2398.1,19898.92
03/17/20,7334.78,2529.19,21237.38
03/16/20,6904.59,2386.13,20188.52
03/13/20,7874.88,2711.02,23185.62
03/12/20,7201.8,2480.64,21200.62
03/11/20,7952.05,2741.38,23553.22
03/10/20,8344.25,2882.23,25018.16
03/09/20,7950.68,2746.56,23851.02
03/06/20,8575.62,2972.37,25864.78
03/05/20,8738.6,3023.94,26121.28
03/04/20,9018.09,3130.12,27090.86
03/03/20,8684.09,3003.37,25917.41
03/02/20,8952.16,3090.23,26703.32
02/28/20,8567.37,2954.22,25409.36
02/27/20,8566.48,2978.76,25766.64
02/26/20,8980.77,3116.39,26957.59
02/25/20,8965.61,3128.21,27081.36
02/24/20,9221.28,3225.89,27960.8
02/21/20,9576.59,3337.75,28992.41
02/20/20,9750.96,3373.23,29219.98
02/19/20,9817.18,3386.15,29348.03
02/18/20,9732.74,3370.29,29232.19
02/14/20,9731.18,3380.16,29398.08
02/13/20,9711.97,3373.94,29423.31
02/12/20,9725.96,3379.45,29551.42
02/11/20,9638.94,3357.75,29276.34
02/10/20,9628.39,3352.09,29276.82
02/07/20,9520.51,3327.71,29102.51
02/06/20,9572.15,3345.78,29379.77
02/05/20,9508.68,3334.69,29290.85
02/04/20,9467.97,3297.59,28807.63
02/03/20,9273.4,3248.92,28399.81
01/31/20,9150.94,3225.52,28256.03
01/30/20,9298.93,3283.66,28859.44
01/29/20,9275.16,3273.4,28734.45
01/28/20,9269.68,3276.24,28722.85
01/27/20,9139.31,3243.63,28535.8
01/24/20,9314.91,3295.47,28989.73
01/23/20,9402.48,3325.54,29160.09
01/22/20,9383.77,3321.75,29186.27
01/21/20,9370.81,3320.79,29196.04
01/17/20,9388.94,3329.62,29348.1
01/16/20,9357.13,3316.81,29297.64
01/15/20,9258.7,3289.29,29030.22
01/14/20,9251.33,3283.15,28939.67
01/13/20,9273.93,3288.13,28907.05
01/10/20,9178.86,3265.35,28823.77
01/09/20,9203.43,3274.7,28956.9
01/08/20,9129.24,3253.05,28745.09
01/07/20,9068.58,3237.18,28583.68
01/06/20,9071.46,3246.28,28703.38
01/03/20,9020.77,3234.85,28634.88
01/02/20,9092.19,3257.85,28868.8
12/31/19,8972.6,3230.78,28538.44
12/30/19,8945.99,3221.29,28462.14
12/27/19,9006.62,3240.02,28645.26
